Drug,Medium,Donor,run,Day,class,relative_abundance,relative_abundance_log10
5-fluorouracil,MGAM,MB005,run3,day 4,c__Tissierellia,0,-6
5-fluorouracil,MGAM,MB005,run3,day 4,c__Verrucomicrobiae,0,-6
5-fluorouracil,MGAM,MB005,run3,day 4,c__cyanobacterium IHB-347[class],0,-6
5-fluorouracil,MGAM,MB005,run3,day 4,c__cyanobacterium IHB-410[class],0,-6
5-fluorouracil,MGAM,MB005,run3,day 4,c__cyanobacterium PCC 7702[class],0,-6
5-fluorouracil,MGAM,MB005,run3,day 4,c__marine bacterium SIMO-4474[class],0,-6
5-fluorouracil,MGAM,MB005,run3,day 4,c__marine bacterium SIMO-4476[class],0,-6
5-fluorouracil,MGAM,MB005,run3,day 4,c__marine bacterium SIMO-4483[class],0,-6
5-fluorouracil,MGAM,MB005,run3,day 4,c__phototrophic bacterium[class],0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Acidimicrobiia,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Acidithiobacillia,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Acidobacteriia,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Actinobacteria,0.024183283835383963,-1.6164667687653342
5-fluorouracil,MGAM,MB006,run3,day 4,c__Alphaproteobacteria,1.3258379295714892e-5,-4.845929836540901
5-fluorouracil,MGAM,MB006,run3,day 4,c__Aminomonas aminovorus[class],0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Anaerolineae,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Aquificae,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Bacilli,0.07526781926177344,-1.1233848966682431
5-fluorouracil,MGAM,MB006,run3,day 4,c__Bacteroidetes Order II. Incertae sedis[class],0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Bacteroidia,0.3113995545184557,-0.5066806184085826
5-fluorouracil,MGAM,MB006,run3,day 4,c__Balneolia,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Betaproteobacteria,0.08672305897327111,-1.0618604039094592
5-fluorouracil,MGAM,MB006,run3,day 4,c__Blastocatellia,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Caldilineae,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Caldisericia,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Calditrichae,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Chitinophagia,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Chlamydiia,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Chlorobia,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Chloroflexia,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Chroococcales[class],0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Chroococcidiopsidales[class],0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Chrysiogenetes,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Clostridia,0.33151251591005515,-0.4794987605759662
5-fluorouracil,MGAM,MB006,run3,day 4,c__Coriobacteriia,0.15378394145099702,-0.8130861883636922
5-fluorouracil,MGAM,MB006,run3,day 4,c__Cytophagia,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Deferribacteres,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Dehalococcoidia,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Deinococci,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Deltaproteobacteria,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Dictyoglomia,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Elusimicrobia,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Epsilonproteobacteria,1.3258379295714892e-5,-4.845929836540901
5-fluorouracil,MGAM,MB006,run3,day 4,c__Erysipelotrichia,2.6516758591429783e-5,-4.560402726278305
5-fluorouracil,MGAM,MB006,run3,day 4,c__Fibrobacteria,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Flavobacteriia,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Fusobacteriia,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Gammaproteobacteria,0.0140671404327535,-1.8517633050646831
5-fluorouracil,MGAM,MB006,run3,day 4,c__Gemmatimonadetes,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Gloeobacteria,1.3258379295714892e-5,-4.845929836540901
5-fluorouracil,MGAM,MB006,run3,day 4,c__Halobacteria,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Holophagae,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Ignavibacteria,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Ktedonobacteria,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Lentisphaeria,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Methanobacteria,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Methanomicrobia,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Methylacidiphilae,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Mollicutes,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Negativicutes,3.977513788714467e-5,-4.3896045616543375
5-fluorouracil,MGAM,MB006,run3,day 4,c__Nitriliruptoria,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Nitrospira,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Nostocales[class],0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Opitutae,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Oscillatoriales[class],0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Planctomycetia,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Pleurocapsales[class],0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Rubrobacteria,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Saprospiria,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Solibacteres,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Sphingobacteriia,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Spirochaetia,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Spirulinales[class],0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Synechococcales[class],1.3258379295714892e-5,-4.845929836540901
5-fluorouracil,MGAM,MB006,run3,day 4,c__Synergistia,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Thermobaculum[class],0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Thermodesulfobacteria,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Thermoleophilia,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Thermomicrobia,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Thermoplasmata,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Thermoprotei,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Thermotogae,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Tissierellia,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__Verrucomicrobiae,0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__cyanobacterium IHB-347[class],0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__cyanobacterium IHB-410[class],0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__cyanobacterium PCC 7702[class],0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__marine bacterium SIMO-4474[class],0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__marine bacterium SIMO-4476[class],0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__marine bacterium SIMO-4483[class],0,-6
5-fluorouracil,MGAM,MB006,run3,day 4,c__phototrophic bacterium[class],0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Acidimicrobiia,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Acidithiobacillia,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Acidobacteriia,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Actinobacteria,0.001576789656259855,-2.8019508954324515
5-fluorouracil,MGAM,MB007,run3,day 4,c__Alphaproteobacteria,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Aminomonas aminovorus[class],0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Anaerolineae,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Aquificae,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Bacilli,1.0511931041732366e-4,-3.974205580805466
5-fluorouracil,MGAM,MB007,run3,day 4,c__Bacteroidetes Order II. Incertae sedis[class],0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Bacteroidia,0.21771710891862264,-0.6621054465843126
5-fluorouracil,MGAM,MB007,run3,day 4,c__Balneolia,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Betaproteobacteria,0.0072231983301046685,-2.141210339592709
5-fluorouracil,MGAM,MB007,run3,day 4,c__Blastocatellia,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Caldilineae,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Caldisericia,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Calditrichae,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Chitinophagia,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Chlamydiia,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Chlorobia,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Chloroflexia,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Chroococcales[class],0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Chroococcidiopsidales[class],0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Chrysiogenetes,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Clostridia,0.31795587992371344,-0.4976317733519251
5-fluorouracil,MGAM,MB007,run3,day 4,c__Coriobacteriia,0.03185115105644907,-1.4968612333317326
5-fluorouracil,MGAM,MB007,run3,day 4,c__Cytophagia,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Deferribacteres,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Dehalococcoidia,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Deinococci,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Deltaproteobacteria,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Dictyoglomia,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Elusimicrobia,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Epsilonproteobacteria,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Erysipelotrichia,1.0511931041732366e-4,-3.974205580805466
5-fluorouracil,MGAM,MB007,run3,day 4,c__Fibrobacteria,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Flavobacteriia,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Fusobacteriia,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Gammaproteobacteria,0.24034779474703788,-0.6191580513427949
5-fluorouracil,MGAM,MB007,run3,day 4,c__Gemmatimonadetes,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Gloeobacteria,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Halobacteria,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Holophagae,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Ignavibacteria,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Ktedonobacteria,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Lentisphaeria,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Methanobacteria,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Methanomicrobia,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Methylacidiphilae,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Mollicutes,1.5017044345331952e-5,-4.795417622018339
5-fluorouracil,MGAM,MB007,run3,day 4,c__Negativicutes,0.1622891982400024,-0.7897077092484861
5-fluorouracil,MGAM,MB007,run3,day 4,c__Nitriliruptoria,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Nitrospira,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Nostocales[class],0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Opitutae,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Oscillatoriales[class],0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Planctomycetia,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Pleurocapsales[class],0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Rubrobacteria,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Saprospiria,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Solibacteres,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Sphingobacteriia,1.5017044345331952e-5,-4.795417622018339
5-fluorouracil,MGAM,MB007,run3,day 4,c__Spirochaetia,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Spirulinales[class],0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Synechococcales[class],1.5017044345331952e-5,-4.795417622018339
5-fluorouracil,MGAM,MB007,run3,day 4,c__Synergistia,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Thermobaculum[class],0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Thermodesulfobacteria,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Thermoleophilia,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Thermomicrobia,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Thermoplasmata,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Thermoprotei,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Thermotogae,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__Tissierellia,1.5017044345331952e-5,-4.795417622018339
5-fluorouracil,MGAM,MB007,run3,day 4,c__Verrucomicrobiae,0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__cyanobacterium IHB-347[class],0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__cyanobacterium IHB-410[class],0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__cyanobacterium PCC 7702[class],0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__marine bacterium SIMO-4474[class],0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__marine bacterium SIMO-4476[class],0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__marine bacterium SIMO-4483[class],0,-6
5-fluorouracil,MGAM,MB007,run3,day 4,c__phototrophic bacterium[class],0,-6
acarbose,MGAM,MB001,run1,day 4,c__Acidimicrobiia,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Acidithiobacillia,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Acidobacteriia,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Actinobacteria,3.04760356772791e-4,-3.514618823537479
acarbose,MGAM,MB001,run1,day 4,c__Alphaproteobacteria,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Aminomonas aminovorus[class],0,-6
acarbose,MGAM,MB001,run1,day 4,c__Anaerolineae,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Aquificae,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Bacilli,0.009264714845892846,-2.0331210694211026
acarbose,MGAM,MB001,run1,day 4,c__Bacteroidetes Order II. Incertae sedis[class],0,-6
acarbose,MGAM,MB001,run1,day 4,c__Bacteroidia,0.5005790446778683,-0.3005264672707964
acarbose,MGAM,MB001,run1,day 4,c__Balneolia,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Betaproteobacteria,2.0317357118186065e-5,-4.671266639239059
acarbose,MGAM,MB001,run1,day 4,c__Blastocatellia,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Caldilineae,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Caldisericia,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Calditrichae,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Chitinophagia,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Chlamydiia,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Chlorobia,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Chloroflexia,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Chroococcales[class],0,-6
acarbose,MGAM,MB001,run1,day 4,c__Chroococcidiopsidales[class],0,-6
acarbose,MGAM,MB001,run1,day 4,c__Chrysiogenetes,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Clostridia,0.11452894207521486,-0.9410809589302982
acarbose,MGAM,MB001,run1,day 4,c__Coriobacteriia,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Cytophagia,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Deferribacteres,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Dehalococcoidia,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Deinococci,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Deltaproteobacteria,6.907901420183263e-4,-3.1600256309564467
acarbose,MGAM,MB001,run1,day 4,c__Dictyoglomia,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Elusimicrobia,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Epsilonproteobacteria,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Erysipelotrichia,0.0198297405473496,-1.7026610674577163
acarbose,MGAM,MB001,run1,day 4,c__Fibrobacteria,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Flavobacteriia,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Fusobacteriia,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Gammaproteobacteria,0.342327150084317,-0.46555738679956393
acarbose,MGAM,MB001,run1,day 4,c__Gemmatimonadetes,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Gloeobacteria,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Halobacteria,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Holophagae,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Ignavibacteria,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Ktedonobacteria,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Lentisphaeria,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Methanobacteria,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Methanomicrobia,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Methylacidiphilae,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Mollicutes,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Negativicutes,3.2507771389097705e-4,-3.486678882472533
acarbose,MGAM,MB001,run1,day 4,c__Nitriliruptoria,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Nitrospira,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Nostocales[class],0,-6
acarbose,MGAM,MB001,run1,day 4,c__Opitutae,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Oscillatoriales[class],0,-6
acarbose,MGAM,MB001,run1,day 4,c__Planctomycetia,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Pleurocapsales[class],0,-6
acarbose,MGAM,MB001,run1,day 4,c__Rubrobacteria,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Saprospiria,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Solibacteres,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Sphingobacteriia,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Spirochaetia,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Spirulinales[class],0,-6
acarbose,MGAM,MB001,run1,day 4,c__Synechococcales[class],0,-6
acarbose,MGAM,MB001,run1,day 4,c__Synergistia,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Thermobaculum[class],0,-6
acarbose,MGAM,MB001,run1,day 4,c__Thermodesulfobacteria,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Thermoleophilia,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Thermomicrobia,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Thermoplasmata,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Thermoprotei,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Thermotogae,0,-6
acarbose,MGAM,MB001,run1,day 4,c__Tissierellia,2.0317357118186067e-4,-3.6900004749460464
acarbose,MGAM,MB001,run1,day 4,c__Verrucomicrobiae,0,-6
acarbose,MGAM,MB001,run1,day 4,c__cyanobacterium IHB-347[class],0,-6
acarbose,MGAM,MB001,run1,day 4,c__cyanobacterium IHB-410[class],0,-6
acarbose,MGAM,MB001,run1,day 4,c__cyanobacterium PCC 7702[class],0,-6
acarbose,MGAM,MB001,run1,day 4,c__marine bacterium SIMO-4474[class],0,-6
acarbose,MGAM,MB001,run1,day 4,c__marine bacterium SIMO-4476[class],0,-6
acarbose,MGAM,MB001,run1,day 4,c__marine bacterium SIMO-4483[class],0,-6
acarbose,MGAM,MB001,run1,day 4,c__phototrophic bacterium[class],0,-6
acarbose,MGAM,MB002,run1,day 4,c__Acidimicrobiia,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Acidithiobacillia,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Acidobacteriia,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Actinobacteria,0.005144646585147629,-2.288560045446111
acarbose,MGAM,MB002,run1,day 4,c__Alphaproteobacteria,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Aminomonas aminovorus[class],0,-6
acarbose,MGAM,MB002,run1,day 4,c__Anaerolineae,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Aquificae,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Bacilli,2.236802863107665e-4,-3.6484350313727747
acarbose,MGAM,MB002,run1,day 4,c__Bacteroidetes Order II. Incertae sedis[class],0,-6
acarbose,MGAM,MB002,run1,day 4,c__Bacteroidia,0.4895056665672532,-0.31024138918534583
acarbose,MGAM,MB002,run1,day 4,c__Balneolia,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Betaproteobacteria,0.021473307485833582,-1.6680808326157195
acarbose,MGAM,MB002,run1,day 4,c__Blastocatellia,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Caldilineae,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Caldisericia,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Calditrichae,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Chitinophagia,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Chlamydiia,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Chlorobia,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Chloroflexia,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Chroococcales[class],0,-6
acarbose,MGAM,MB002,run1,day 4,c__Chroococcidiopsidales[class],0,-6
acarbose,MGAM,MB002,run1,day 4,c__Chrysiogenetes,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Clostridia,0.16654861318222489,-0.7784563716369912
acarbose,MGAM,MB002,run1,day 4,c__Coriobacteriia,8.94721145243066e-4,-3.0478271732969957
acarbose,MGAM,MB002,run1,day 4,c__Cytophagia,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Deferribacteres,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Dehalococcoidia,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Deinococci,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Deltaproteobacteria,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Dictyoglomia,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Elusimicrobia,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Epsilonproteobacteria,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Erysipelotrichia,0.0028146436027438114,-2.5504223179806487
acarbose,MGAM,MB002,run1,day 4,c__Fibrobacteria,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Flavobacteriia,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Fusobacteriia,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Gammaproteobacteria,0.22636444974649567,-0.645189858974471
acarbose,MGAM,MB002,run1,day 4,c__Gemmatimonadetes,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Gloeobacteria,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Halobacteria,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Holophagae,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Ignavibacteria,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Ktedonobacteria,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Lentisphaeria,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Methanobacteria,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Methanomicrobia,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Methylacidiphilae,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Mollicutes,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Negativicutes,0.07730017894422905,-1.1118138824714716
acarbose,MGAM,MB002,run1,day 4,c__Nitriliruptoria,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Nitrospira,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Nostocales[class],0,-6
acarbose,MGAM,MB002,run1,day 4,c__Opitutae,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Oscillatoriales[class],0,-6
acarbose,MGAM,MB002,run1,day 4,c__Planctomycetia,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Pleurocapsales[class],0,-6
acarbose,MGAM,MB002,run1,day 4,c__Rubrobacteria,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Saprospiria,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Solibacteres,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Sphingobacteriia,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Spirochaetia,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Spirulinales[class],0,-6
acarbose,MGAM,MB002,run1,day 4,c__Synechococcales[class],0,-6
acarbose,MGAM,MB002,run1,day 4,c__Synergistia,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Thermobaculum[class],0,-6
acarbose,MGAM,MB002,run1,day 4,c__Thermodesulfobacteria,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Thermoleophilia,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Thermomicrobia,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Thermoplasmata,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Thermoprotei,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Thermotogae,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Tissierellia,0,-6
acarbose,MGAM,MB002,run1,day 4,c__Verrucomicrobiae,0,-6
acarbose,MGAM,MB002,run1,day 4,c__cyanobacterium IHB-347[class],0,-6
acarbose,MGAM,MB002,run1,day 4,c__cyanobacterium IHB-410[class],0,-6
acarbose,MGAM,MB002,run1,day 4,c__cyanobacterium PCC 7702[class],0,-6
acarbose,MGAM,MB002,run1,day 4,c__marine bacterium SIMO-4474[class],0,-6
acarbose,MGAM,MB002,run1,day 4,c__marine bacterium SIMO-4476[class],0,-6
